2024-10-20 18:10:40,981:ERROR:Exception fetching data for Congress 96, Bill hr 5685, Endpoint 'sponsors'.
2024-10-20 20:49:16,284:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 12, Endpoint 'summaries'.
2024-10-20 20:49:16,284:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 13, Endpoint 'actions'.
2024-10-20 20:49:16,285:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 11, Endpoint 'amendments'.
2024-10-20 20:49:16,291:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 16, Endpoint 'amendments'.
2024-10-20 20:49:16,293:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 15, Endpoint 'actions'.
2024-10-20 20:49:16,301:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 6, Endpoint 'subjects'.
2024-10-20 20:49:16,302:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 11, Endpoint 'subjects'.
2024-10-20 20:49:16,305:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 16, Endpoint 'committees'.
2024-10-20 20:49:16,313:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 14, Endpoint 'actions'.
2024-10-20 20:49:16,315:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 6, Endpoint 'committees'.
2024-10-20 20:49:16,317:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 8, Endpoint 'actions'.
2024-10-20 20:49:16,318:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 13, Endpoint 'cosponsors'.
2024-10-20 20:49:16,319:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 12, Endpoint 'relatedbills'.
2024-10-20 20:49:16,320:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 16, Endpoint 'summaries'.
2024-10-20 20:49:16,326:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 11, Endpoint 'committees'.
2024-10-20 20:49:16,328:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 9, Endpoint 'actions'.
2024-10-20 20:49:16,329:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 12, Endpoint 'cosponsors'.
2024-10-20 20:49:16,331:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 6, Endpoint 'relatedbills'.
2024-10-20 20:49:16,335:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 12, Endpoint 'subjects'.
2024-10-20 20:49:16,337:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 7, Endpoint 'cosponsors'.
2024-10-20 20:49:16,338:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 13, Endpoint 'amendments'.
2024-10-20 20:49:16,340:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 6, Endpoint 'summaries'.
2024-10-20 20:49:16,340:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 9, Endpoint 'relatedbills'.
2024-10-20 20:49:16,342:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 5, Endpoint 'amendments'.
2024-10-20 20:49:16,344:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 6, Endpoint 'cosponsors'.
2024-10-20 20:49:16,355:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 6, Endpoint 'amendments'.
2024-10-20 20:49:16,355:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 12, Endpoint 'amendments'.
2024-10-20 20:49:16,358:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 8, Endpoint 'committees'.
2024-10-20 20:49:16,360:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 13, Endpoint 'relatedbills'.
2024-10-20 20:49:16,364:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 14, Endpoint 'subjects'.
2024-10-20 20:49:16,366:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 12, Endpoint 'actions'.
2024-10-20 20:49:16,369:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 7, Endpoint 'committees'.
2024-10-20 20:49:16,372:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 10, Endpoint 'actions'.
2024-10-20 20:49:16,373:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 8, Endpoint 'summaries'.
2024-10-20 20:49:16,374:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 10, Endpoint 'relatedbills'.
2024-10-20 20:49:16,376:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 8, Endpoint 'cosponsors'.
2024-10-20 20:49:16,376:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 5, Endpoint 'actions'.
2024-10-20 20:49:16,380:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 13, Endpoint 'subjects'.
2024-10-20 20:49:16,385:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 15, Endpoint 'summaries'.
2024-10-20 20:49:16,385:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 7, Endpoint 'subjects'.
2024-10-20 20:49:16,385:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 16, Endpoint 'subjects'.
2024-10-20 20:49:16,397:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 9, Endpoint 'cosponsors'.
2024-10-20 20:49:16,405:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 11, Endpoint 'summaries'.
2024-10-20 20:49:16,405:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 10, Endpoint 'committees'.
2024-10-20 20:49:16,415:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 10, Endpoint 'summaries'.
2024-10-20 20:49:16,415:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 7, Endpoint 'amendments'.
2024-10-20 20:49:16,415:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 2, Endpoint 'summaries'.
2024-10-20 20:49:16,420:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 9, Endpoint 'committees'.
2024-10-20 20:49:16,426:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 11, Endpoint 'relatedbills'.
2024-10-20 20:49:16,429:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 9, Endpoint 'summaries'.
2024-10-20 20:49:16,430:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 81, Endpoint 'amendments'.
2024-10-20 20:49:16,432:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 17, Endpoint 'relatedbills'.
2024-10-20 20:49:16,433:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 8, Endpoint 'amendments'.
2024-10-20 20:49:16,438:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 4, Endpoint 'subjects'.
2024-10-20 20:49:16,439:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 9, Endpoint 'amendments'.
2024-10-20 20:49:16,448:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 5, Endpoint 'subjects'.
2024-10-20 20:49:16,462:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 8, Endpoint 'subjects'.
2024-10-20 20:49:16,463:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 5, Endpoint 'committees'.
2024-10-20 20:49:16,495:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 5, Endpoint 'relatedbills'.
2024-10-20 20:49:16,496:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 81, Endpoint 'summaries'.
2024-10-20 20:49:16,511:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 4, Endpoint 'actions'.
2024-10-20 20:49:16,514:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 4, Endpoint 'relatedbills'.
2024-10-20 20:49:16,516:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 4, Endpoint 'amendments'.
2024-10-20 20:49:16,518:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 4, Endpoint 'cosponsors'.
2024-10-20 20:49:16,525:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 4, Endpoint 'committees'.
2024-10-20 20:49:16,525:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 2, Endpoint 'committees'.
2024-10-20 20:49:16,528:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 2, Endpoint 'subjects'.
2024-10-20 20:49:16,535:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 4, Endpoint 'summaries'.
2024-10-20 20:49:16,539:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 2, Endpoint 'relatedbills'.
2024-10-20 20:49:16,555:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 5, Endpoint 'summaries'.
2024-10-20 20:49:16,560:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 81, Endpoint 'committees'.
2024-10-20 20:49:16,560:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 81, Endpoint 'actions'.
2024-10-20 20:49:16,562:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 2, Endpoint 'actions'.
2024-10-20 20:49:16,569:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 2, Endpoint 'cosponsors'.
2024-10-20 20:49:16,571:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 2, Endpoint 'amendments'.
2024-10-20 20:49:16,590:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 81, Endpoint 'cosponsors'.
2024-10-20 20:49:16,635:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 81, Endpoint 'relatedbills'.
2024-10-20 20:49:16,644:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 81, Endpoint 'subjects'.
2024-10-20 20:49:16,900:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 58, Endpoint 'cosponsors'.
2024-10-20 20:49:16,932:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 58, Endpoint 'amendments'.
2024-10-20 20:49:16,939:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 48, Endpoint 'cosponsors'.
2024-10-20 20:49:16,956:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 48, Endpoint 'amendments'.
2024-10-20 20:49:16,987:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 58, Endpoint 'summaries'.
2024-10-20 20:49:16,995:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 58, Endpoint 'subjects'.
2024-10-20 20:49:17,074:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 48, Endpoint 'subjects'.
2024-10-20 20:49:17,078:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 48, Endpoint 'summaries'.
2024-10-20 20:49:17,082:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 58, Endpoint 'committees'.
2024-10-20 20:49:17,115:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 48, Endpoint 'relatedbills'.
2024-10-20 20:49:17,162:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 48, Endpoint 'actions'.
2024-10-20 20:49:17,172:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 58, Endpoint 'actions'.
2024-10-20 20:49:17,183:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 48, Endpoint 'committees'.
2024-10-20 20:49:17,398:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 58, Endpoint 'relatedbills'.
2024-10-20 20:55:16,858:ERROR:Exception fetching data for Congress 118, Bill hr 7036, Endpoint 'subjects'.
2024-10-20 21:00:31,337:ERROR:Exception fetching data for Congress 118, Bill hr 8312, Endpoint 'relatedbills'.
2024-10-20 21:03:03,086:ERROR:HTTP error 500 fetching data for Congress 9, Bill hr 73, Endpoint 'actions'.
2024-10-20 21:03:03,189:ERROR:HTTP error 500 fetching data for Congress 9, Bill hr 73, Endpoint 'committees'.
2024-10-20 21:03:03,216:ERROR:HTTP error 500 fetching data for Congress 9, Bill hr 73, Endpoint 'cosponsors'.
2024-10-20 21:03:03,225:ERROR:HTTP error 500 fetching data for Congress 9, Bill hr 73, Endpoint 'subjects'.
2024-10-20 21:03:03,260:ERROR:HTTP error 500 fetching data for Congress 9, Bill hr 73, Endpoint 'summaries'.
2024-10-20 21:03:03,353:ERROR:HTTP error 500 fetching data for Congress 9, Bill hr 73, Endpoint 'amendments'.
2024-10-20 21:03:03,359:ERROR:HTTP error 500 fetching data for Congress 9, Bill hr 73, Endpoint 'relatedbills'.
2024-10-20 21:04:04,271:ERROR:Exception fetching data for Congress 94, Bill hr 5197, Endpoint 'summaries'.
